serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.215385237,54,0,2537.0,4741.0,5,0,1,0,0.0,4741.0
0,0.7505894809999999,26,0,0.552618933,2080.0,9,0,0,0,1.0,9280.0
0,0.332232672,38,0,2146.5,1.0,11,0,2,0,2.0,10166.0
0,0.062282748,44,0,1119.0,9916.0,4,0,1,0,0.0,9916.0
0,0.661045349,37,0,1044.0,13000.0,6,0,0,0,1.0,13000.0
0,0.9999999,35,0,249.0,3534.0,1,0,0,0,0.0,3534.0
1,0.282679417,45,0,0.233586315,8300.0,10,0,1,0,2.0,8166.0
0,0.061084301,77,0,0.014055537,2916.0,10,0,0,0,0.0,11520.0
0,0.009141986,75,0,621.0,5166.0,3,0,0,0,0.0,5166.0
0,0.0,71,0,0.0,2019.0,3,0,0,0,0.0,5166.0
0,0.046521065,78,0,0.392857143,5543.0,9,0,2,0,1.0,6696.0
0,0.048404938,41,0,0.012794882,2500.0,3,0,0,0,0.0,5166.0
0,0.9999999,58,0,0.0,3186.0,2,0,0,0,0.0,3166.0
0,0.0,53,0,2350.0,5500.0,7,0,1,0,0.0,5500.0
0,0.0,79,0,0.25689201100000003,5694.0,10,0,1,0,1.0,8166.0
0,0.030783246,51,0,1991.0,6400.0,8,0,2,0,0.0,6400.0
0,0.020726331,41,0,1390.0,5500.0,7,0,1,0,0.0,5500.0
0,0.39613861,35,1,0.515134988,7333.0,19,0,2,0,0.0,9400.0
0,0.139843418,50,0,0.415158484,10000.0,17,0,2,0,0.0,10800.0
1,0.5069860279999999,42,1,0.2790491,4500.0,7,0,1,0,2.0,5500.0
0,0.008123321999999999,87,0,0.150249926,3400.0,6,0,1,0,0.0,8533.0
0,0.336530745,66,0,0.517186025,10589.0,9,0,4,0,0.0,7000.0
0,0.028598856,47,0,0.170752762,11583.0,5,0,1,0,0.0,4741.0
0,0.032648263,49,0,0.026275704,2625.0,12,1,0,0,3.0,4120.0
0,0.0,84,0,0.0,3166.0,2,0,0,0,0.0,3166.0
0,0.056986807,63,0,84.0,13000.0,6,0,0,0,0.0,13000.0
0,0.069426588,78,0,0.005725041,12750.0,7,0,0,0,0.0,6700.0
0,0.0,49,0,0.037932317,13444.0,5,0,1,0,3.0,4741.0
0,0.077692997,61,0,0.373257143,8749.0,9,0,3,0,0.0,3566.0
0,0.132721527,40,0,0.510034904,6875.0,12,0,1,0,0.0,6204.0
0,0.328048419,79,0,0.396484821,4380.0,6,0,1,0,1.0,8533.0
0,0.242540563,39,0,0.409248715,7200.0,12,0,2,0,1.0,5350.0
0,0.017906671000000002,59,0,2041.0,9916.0,4,0,1,0,0.0,9916.0
0,0.0,54,1,0.533203929,17000.0,8,0,3,0,0.0,27000.0
0,0.146785169,57,0,0.7107364690000001,2253.0,5,0,1,0,2.0,4741.0
0,0.028529421,56,0,2592.0,5350.0,12,0,2,0,0.0,5350.0
0,0.003568903,43,0,0.386951631,8000.0,11,0,3,0,4.0,9500.0
0,0.9999999,37,0,0.440237413,4885.0,5,0,1,0,0.0,4741.0
0,0.532390849,60,0,0.227120705,13155.0,8,0,2,0,1.0,6400.0
0,0.0,54,0,0.245017015,6170.0,10,0,0,0,0.0,11520.0
0,0.063131692,64,0,87.0,5166.0,3,0,0,0,0.0,5166.0
0,0.0,49,0,7810.0,11093.0,10,0,4,0,3.0,11093.0
0,0.513628304,71,2,392.0,0.0,8,0,0,0,0.0,1698.0
0,0.07093556200000001,31,0,0.205481813,5800.0,6,0,0,0,0.0,13000.0
0,0.005673998,64,0,0.613069371,6212.0,8,0,2,0,1.0,6400.0
0,0.9999999,61,1,0.32759867,6916.0,4,0,1,0,0.0,9916.0
0,0.113050596,56,0,2815.0,8666.0,13,0,1,0,1.0,8666.0
0,0.046304658,61,0,0.258323452,10962.0,15,0,2,0,0.0,17897.0
0,0.710060213,65,0,0.388461019,7400.0,9,0,2,0,1.0,6696.0
0,0.073133159,45,0,1455.0,5500.0,7,0,1,0,0.0,5500.0
0,0.033118675,76,0,1787.0,9916.0,4,0,1,0,0.0,9916.0
0,0.17787555,51,0,1342.0,5800.0,8,0,1,0,4.0,5800.0
0,0.045998231,48,0,0.366732586,4550.0,8,0,1,0,2.0,5800.0
0,0.036968172,47,0,2117.5,1.0,10,0,1,0,0.0,8166.0
1,0.525418377,31,2,0.741338112,3347.0,9,1,1,1,3.0,16000.0
0,0.616374953,41,0,0.320473294,12000.0,11,0,2,0,0.0,10166.0
0,0.934393014,55,0,0.369404997,11125.0,21,0,2,0,2.0,6617.0
0,0.290541705,45,0,0.576940904,8629.0,6,0,2,0,0.0,20000.0
0,0.9999999,68,0,0.08834014400000001,11500.0,2,0,1,0,1.0,16583.0
0,0.004357698,46,0,2.7741505660000003,1500.0,9,0,3,0,1.0,3566.0
0,0.128340402,41,0,4298.0,7499.0,10,0,3,0,0.0,7499.0
0,0.0,68,0,0.053494651,10000.0,7,0,0,0,1.0,6700.0
0,0.034024149,52,0,0.194585773,10416.0,4,0,1,0,0.0,9916.0
0,0.642937645,62,0,7489.0,4056.0,25,0,2,0,0.0,4056.0
0,0.9999999,43,1,0.761809548,4000.0,6,0,1,0,2.0,8533.0
0,0.029002305,47,0,0.50743657,8000.0,14,0,2,0,3.0,6500.0
0,0.749051452,57,0,0.972131148,3049.0,7,0,2,0,3.0,4000.0
0,0.137382395,36,1,685.0,0.0,9,0,0,0,0.0,9280.0
0,0.318117403,50,0,0.769957343,3281.0,17,0,1,0,0.0,6175.0
0,0.057431419,41,0,0.196901549,2000.0,7,0,0,0,2.0,6700.0
0,0.428358605,49,0,0.284683081,10112.0,9,0,1,0,4.0,16000.0
0,0.040312935,56,0,6610.0,4500.0,11,0,1,0,0.0,4500.0
0,0.002032465,45,0,0.692123094,7083.0,8,0,2,0,0.0,6400.0
0,0.318128393,38,0,0.402443539,2700.0,14,0,1,0,1.0,2249.0
0,0.610191145,58,0,0.053095086,7834.0,6,0,0,0,0.0,13000.0
0,0.005067453,75,0,0.172617833,4900.0,6,0,1,0,0.0,8533.0
0,0.0,65,0,0.430050438,3766.0,20,0,2,1,0.0,13600.0
0,0.9999999,28,0,0.105340519,2040.0,2,1,0,0,0.0,3166.0
0,0.14722131900000002,60,0,0.18395401100000006,4000.0,8,0,0,0,0.0,1698.0
1,0.9999999,62,1,1465.0,3534.0,1,0,0,0,0.0,3534.0
0,0.0,60,2,0.690847873,9800.0,12,0,6,0,0.0,20083.0
0,0.16376596,37,0,0.147853032,2258.0,8,0,0,0,0.0,1698.0
1,0.773704938,40,0,0.120652355,6008.0,5,2,0,0,2.0,2708.0
0,0.0,44,2,3037.0,8168.0,17,1,3,0,0.0,8168.0
0,0.994791182,46,0,0.5191307829999999,7500.0,9,0,1,0,1.0,16000.0
0,0.00151997,95,0,0.00039992,5000.0,5,0,0,0,0.0,2708.0
0,0.288283446,64,0,0.527368208,4950.0,8,0,2,0,0.0,6400.0
0,0.898870252,89,1,0.508121212,8249.0,17,0,1,0,1.0,6175.0
0,0.394501991,60,0,0.66297827,7500.0,6,0,1,0,1.0,8533.0
0,0.856215645,52,0,0.6488483270000001,2300.0,2,0,0,0,0.0,3166.0
0,0.034064271,69,0,323.0,9280.0,9,0,0,0,0.0,9280.0
0,0.008382782,29,0,0.149237859,5641.0,5,0,0,0,0.0,2708.0
1,0.9999999,39,98,19.0,4083.0,0,98,0,98,0.0,4083.0
0,0.007446492,53,0,1233.0,16000.0,9,0,1,0,2.0,16000.0
1,0.03815551,75,0,830.0,6700.0,7,0,0,0,0.0,6700.0
0,0.939144283,41,0,0.225302154,7611.0,13,0,0,0,3.0,6000.0
0,0.079098418,35,0,0.016034786999999998,7358.0,6,0,0,0,2.0,13000.0
0,0.0,70,0,492.0,16000.0,9,0,1,0,0.0,16000.0
1,0.339612111,65,3,0.590256924,2996.0,12,0,1,0,0.0,6204.0
0,0.023148843,48,0,13.0,3534.0,1,0,0,0,0.0,3534.0
0,0.026172565,64,0,0.161994109,18333.0,8,0,2,0,0.0,6400.0
0,0.000468445,41,0,0.207583393,8333.0,11,0,2,1,0.0,10166.0
0,0.334872409,38,0,0.785035629,6735.0,13,0,1,0,3.0,8666.0
0,0.002891885,42,0,2774.0,2249.0,14,0,1,0,0.0,2249.0
0,0.027678242,85,0,0.736300333,3302.0,20,0,3,0,0.0,11183.0
0,0.108588441,45,0,0.250646766,10049.0,10,0,1,0,1.0,8166.0
0,0.005387221,54,0,2898.0,5500.0,7,0,1,0,0.0,5500.0
0,0.206951598,75,0,0.393053473,4001.0,11,0,2,0,0.0,10166.0
0,0.887449093,31,1,0.235010338,1450.0,7,0,0,6,0.0,6700.0
0,0.019883882,80,0,0.052789442,5000.0,6,0,0,0,0.0,13000.0
0,0.675300193,87,0,0.549973276,3741.0,9,0,1,0,0.0,16000.0
0,0.811797051,80,0,563.0,13000.0,6,0,0,0,0.0,13000.0
0,0.0,38,0,0.34944968600000004,2543.0,7,0,1,0,0.0,5500.0
0,0.030583147,80,0,0.301949399,2410.0,4,0,1,0,0.0,9916.0
0,0.9999999,49,1,0.090073723,66600.0,8,0,1,0,3.0,5800.0
0,0.016428341000000003,56,1,0.255736337,4793.0,23,0,1,0,0.0,5676.0
0,0.0,28,0,0.235952809,5000.0,8,0,0,0,0.0,1698.0
0,0.0,52,0,0.187964538,11166.0,11,0,0,0,0.0,1833.0
0,1.422885572,40,1,0.275089964,2500.0,5,1,0,2,0.0,2708.0
0,0.019087008,64,0,0.059021481,49625.0,8,0,3,0,0.0,27000.0
0,0.626674665,21,0,0.107507774,2250.0,1,0,0,0,2.0,3534.0
0,0.021935949,40,0,387.0,2708.0,5,0,0,0,3.0,2708.0
0,0.059388064,55,0,1292.0,8533.0,6,0,1,0,0.0,8533.0
0,0.16247675,46,0,0.421420396,16600.0,9,0,2,0,4.0,6696.0
0,0.010848033,71,0,0.001564945,1916.0,2,0,0,0,0.0,3166.0
0,0.0,70,0,13.0,5166.0,3,0,0,0,0.0,5166.0
0,0.0007352719999999999,43,0,678.0,8533.0,6,0,1,0,0.0,8533.0
0,0.025283787,53,0,0.06785229599999999,14000.0,16,0,0,0,3.0,0.0
0,0.104852639,65,0,0.18679872100000006,15952.0,9,0,3,0,0.0,3566.0
0,0.015624023,43,0,0.95160484,10000.0,6,0,2,0,2.0,20000.0
0,0.178616202,35,0,0.110206929,4300.0,9,0,0,0,0.0,9280.0
0,0.403504999,57,0,0.481780616,5323.0,13,0,2,0,0.0,12250.0
0,0.011070699,70,2,0.097119733,4200.0,7,0,0,0,0.0,6700.0
0,0.9999999,39,0,0.031715976,4224.0,1,0,0,0,3.0,3534.0
0,0.955505562,58,0,0.070321656,7678.0,2,0,0,0,6.0,3166.0
0,0.350829522,38,0,0.687924726,5738.0,20,0,2,0,2.0,13600.0
0,0.008985909,50,0,0.2003367,10097.0,9,0,2,0,0.0,6696.0
0,0.066865181,50,0,1134.0,5800.0,8,0,1,0,0.0,5800.0
0,0.8077946770000001,52,1,1533.0,3100.0,3,0,1,0,0.0,3100.0
0,0.361149915,41,1,0.36005512799999995,8706.0,12,0,1,0,2.0,6204.0
0,0.611466988,61,0,0.274710293,4400.0,7,0,0,0,1.0,6700.0
0,0.094162369,42,1,0.53175707,2156.0,20,0,1,0,3.0,1.0
0,0.291253534,38,0,0.284709853,10666.0,7,0,1,0,2.0,5500.0
0,0.010860671,52,0,0.52064027,5934.0,13,0,2,0,0.0,12250.0
1,1.050794921,30,2,0.487225977,6066.0,8,0,2,3,0.0,6400.0
0,0.070328645,87,0,47.0,3166.0,2,0,0,0,0.0,3166.0
0,0.999257463,73,0,0.855211513,4585.0,11,0,2,0,1.0,10166.0
0,0.0,22,0,0.0,864.0,2,0,0,0,0.0,3166.0
0,0.933851553,63,0,0.44100694,8500.0,9,0,1,0,1.0,16000.0
0,0.028096964,44,1,0.434213024,10533.0,9,0,1,0,3.0,16000.0
0,0.056994301,69,0,0.156120554,7000.0,7,0,1,0,0.0,5500.0
0,0.004591123,78,0,0.001263025,6333.0,8,0,0,0,0.0,1698.0
1,1.301199467,30,1,0.424127972,4500.0,9,1,1,0,2.0,16000.0
0,0.043223397,73,0,113.0,0.0,15,0,0,0,0.0,0.0
0,0.760566385,36,0,0.5382088270000001,7000.0,15,0,1,0,1.0,10000.0
0,0.394231188,65,0,0.658758837,6364.0,5,0,1,0,0.0,4741.0
0,0.9999999,30,0,0.17153138699999998,2500.0,1,0,0,2,0.0,3534.0
0,0.146065687,63,0,56.0,3534.0,1,0,0,0,0.0,3534.0
0,0.03172046,89,0,0.0022057870000000003,7706.0,4,0,0,0,0.0,6263.0
0,0.041067683,56,0,0.422578048,11178.0,12,0,4,0,1.0,10315.0
0,0.195478586,61,0,0.713190184,3911.0,20,0,2,0,1.0,13600.0
0,0.979604079,33,0,0.473552686,2400.0,5,0,1,0,0.0,4741.0
1,0.047519788,52,0,3.249566997,6350.0,16,0,12,0,0.0,17000.0
0,0.034201937,62,0,0.03030303,3200.0,4,0,0,0,0.0,6263.0
0,0.0516591,37,1,0.456908618,5000.0,10,0,1,0,2.0,8166.0
0,0.210344165,60,0,0.42619127,3000.0,8,0,1,0,0.0,5800.0
0,0.17362058,60,0,0.575932334,2600.0,9,0,2,0,0.0,6696.0
0,0.248214796,35,0,0.691687808,6700.0,3,0,2,0,3.0,7000.0
0,0.9999999,80,0,0.40769779,4208.0,6,0,1,0,0.0,8533.0
0,0.003842536,50,0,0.375046142,5417.0,26,0,1,0,3.0,7500.0
0,0.027060461,73,0,0.925339367,883.0,8,0,1,0,0.0,5800.0
0,0.015815728,73,0,0.007996801,2500.0,5,0,0,0,0.0,2708.0
0,0.906505194,42,0,0.379628183,6400.0,7,0,2,0,0.0,4000.0
0,0.130460278,47,0,0.414455689,14623.0,13,0,1,0,2.0,8666.0
0,0.631915745,45,0,0.7490418259999999,6000.0,6,0,4,0,3.0,7500.0
0,0.24770484,44,0,0.531595859,2800.0,15,0,1,0,0.0,10000.0
0,0.067418552,26,0,1.261904762,83.0,8,0,0,0,0.0,1698.0
0,1.26984127,68,1,0.66347848,3972.0,7,0,1,0,0.0,5500.0
0,0.0,33,0,257.0,8533.0,6,0,1,0,0.0,8533.0
0,0.153042348,57,0,3279.0,3000.0,4,0,2,0,0.0,3000.0
0,0.327111168,62,0,0.551778317,7000.0,22,0,1,0,0.0,3520.0
0,0.031055143,70,0,2642.0,6696.0,9,0,2,0,0.0,6696.0
0,0.042289717,46,0,4.541391722,3333.0,15,0,8,0,2.0,6416.0
0,0.009775605,47,0,0.004032655,10166.0,3,0,0,0,0.0,5166.0
0,0.224193952,28,0,0.130009896,8083.0,6,0,0,0,1.0,13000.0
0,0.9999999,27,0,373.0,3534.0,1,0,0,0,0.0,3534.0
0,0.204124695,46,0,332.0,2708.0,5,0,0,0,2.0,2708.0
0,0.006520899,32,1,11.0,11520.0,10,0,0,0,0.0,11520.0
0,0.044473069,73,0,0.870625875,5000.0,10,0,4,0,0.0,11093.0
1,0.060840786,57,2,0.090370832,6417.0,7,0,0,0,0.0,6700.0
1,0.35711944,71,0,2.768007271,4400.0,13,0,8,0,0.0,5120.0
0,0.18227216,29,0,0.0013712720000000002,2916.0,2,0,0,0,0.0,3166.0
0,0.9999999,70,0,0.001279898,12500.0,0,0,0,0,0.0,4083.0
0,0.142795354,58,0,0.326753113,15500.0,13,0,3,0,0.0,10000.0
1,0.181936428,37,0,0.326243069,11000.0,9,0,1,0,5.0,16000.0
0,0.100289904,66,0,0.330353863,8166.0,8,0,1,0,0.0,5800.0
0,0.646329092,58,0,0.234326824,11675.0,6,0,1,0,2.0,8533.0
0,0.294354259,39,0,0.249680248,10945.0,12,0,1,0,2.0,6204.0
0,0.621662724,47,0,0.27659763600000004,11250.0,11,0,2,0,0.0,10166.0
0,0.0,87,0,0.005497251,2000.0,2,0,0,0,0.0,3166.0
0,0.772681405,51,0,0.364892679,3400.0,6,0,1,1,1.0,8533.0
0,0.06596179,47,0,0.376135472,8916.0,10,0,2,0,2.0,4218.0
0,0.30793977,56,0,0.409504663,17906.0,26,0,2,0,3.0,6891.0
0,0.39944513,64,1,0.513675624,4167.0,13,1,2,0,0.0,12250.0
0,0.001999944,82,1,0.069120287,4455.0,5,0,1,0,1.0,4741.0
0,0.480934883,36,0,0.08627339,7000.0,5,0,0,0,0.0,2708.0
0,0.024525743,57,0,0.21918002600000006,7048.0,11,0,2,0,0.0,10166.0
0,0.268224393,58,0,1.466542255,3750.0,6,0,3,0,0.0,9700.0
0,0.08910365599999999,47,0,0.35763027299999994,6447.0,12,0,1,0,0.0,6204.0
0,0.4426569,29,0,3735.0,6204.0,12,0,1,0,0.0,6204.0
1,0.486098094,50,0,0.580806398,3000.0,9,0,1,0,1.0,16000.0
0,0.7300198509999999,68,0,0.452695466,2800.0,10,0,1,0,0.0,8166.0
0,0.202231911,45,0,151.0,3166.0,2,0,0,0,0.0,3166.0
0,0.594546901,40,2,0.480544374,5216.0,11,0,2,0,2.0,10166.0
0,0.015270496,80,0,18.0,2708.0,5,0,0,0,0.0,2708.0
0,0.0,42,0,0.423850121,9500.0,8,0,2,0,2.0,6400.0
0,0.015966413999999998,61,0,0.007495315,1600.0,9,0,0,0,0.0,9280.0
0,0.625616606,56,0,0.645435244,13658.0,17,0,2,0,0.0,10800.0
0,0.011848145,51,0,0.577780915,7083.0,16,0,2,0,2.0,4050.0
0,0.016729402,68,0,13.0,6263.0,4,0,0,0,0.0,6263.0
0,0.292891416,45,0,3111.0,8533.0,6,0,1,0,0.0,8533.0
0,0.302653947,71,0,0.378543701,8500.0,14,0,1,0,0.0,2249.0
0,0.401260704,41,0,0.519115398,8500.0,12,0,3,0,1.0,4782.0
0,0.0,35,0,0.383685801,3640.0,3,0,1,0,0.0,3100.0
0,0.9999999,40,0,60.0,4083.0,0,0,0,0,0.0,4083.0
0,0.007475752,79,0,0.002532996,7500.0,12,0,0,0,0.0,4120.0
0,0.0,41,1,0.262318101,7833.0,4,0,1,0,0.0,9916.0
0,0.27615944,55,0,16270.0,17570.0,20,0,11,0,0.0,17570.0
0,0.4401244170000001,25,0,925.0,5166.0,3,0,0,0,0.0,5166.0
0,0.006278826,36,0,385.0,2708.0,5,0,0,0,0.0,2708.0
0,0.9999999,27,0,0.0,3000.0,0,0,0,0,0.0,4083.0
0,0.007110321,39,0,0.482565228,4100.0,7,0,2,0,1.0,4000.0
0,0.016959661,56,0,0.335291558,18383.0,11,0,2,0,0.0,10166.0
0,0.025646397,39,1,0.150789683,34000.0,15,0,2,0,4.0,17897.0
0,0.016251959,63,0,0.29223921,5166.0,7,0,1,0,0.0,5500.0
0,0.004482449,69,0,2336.0,8533.0,6,0,1,0,0.0,8533.0
0,0.953046953,31,2,0.102033781,2900.0,3,0,0,0,0.0,5166.0
0,0.170875975,54,0,0.6396096170000001,4200.0,9,0,1,0,1.0,16000.0
0,0.010955721000000002,75,0,0.310353731,3872.0,10,0,1,0,1.0,8166.0
0,1.002908738,34,5,1085.0,13000.0,6,0,0,1,0.0,13000.0
0,0.11131304,26,0,0.102720711,1800.0,2,0,0,0,0.0,3166.0
0,0.0,64,0,0.256774767,2250.0,3,0,1,0,1.0,3100.0
0,0.123313128,54,0,1635.0,8533.0,6,0,1,0,0.0,8533.0
0,0.059097978,24,0,0.641900122,820.0,4,0,0,0,0.0,6263.0
0,0.921860164,58,0,0.293033634,12100.0,11,0,1,0,1.0,4500.0
0,0.017117478000000002,48,0,0.086594505,1200.0,10,0,0,0,0.0,11520.0
0,0.16386523,74,0,0.380764026,9606.0,10,0,2,0,0.0,4218.0
0,0.110522438,39,0,0.014692025,52000.0,4,0,0,1,0.0,6263.0
0,0.9999999,57,0,0.591136288,3000.0,5,1,1,0,0.0,4741.0
0,0.705823373,36,0,0.51645768,11483.0,12,0,2,0,3.0,5350.0
0,0.0,46,2,2644.0,4000.0,7,0,2,0,0.0,4000.0
0,0.005441043,32,0,0.205358928,5000.0,12,0,0,0,2.0,4120.0
0,0.400926267,60,2,0.436063642,1696.0,3,0,0,0,1.0,5166.0
0,0.0073348990000000015,39,0,0.046107452,12600.0,8,0,0,0,4.0,1698.0
0,0.020585813,52,1,0.438722386,7106.0,11,0,1,0,3.0,4500.0
0,0.089361495,27,0,0.254553532,2250.0,4,0,0,0,0.0,6263.0
0,0.493014083,54,0,0.516291087,6966.0,11,0,1,0,1.0,4500.0
0,0.395691501,54,0,0.314834025,5783.0,11,0,2,0,3.0,10166.0
0,0.206098777,65,0,0.33824070700000003,8150.0,13,0,3,0,1.0,10000.0
0,0.7747238359999999,43,0,0.30647482,4864.0,9,0,0,0,4.0,9280.0
0,0.032962432,67,0,0.424743893,2537.0,9,0,1,0,3.0,16000.0
1,0.9999999,44,98,0.0,6283.0,1,98,0,98,2.0,3534.0
0,0.0,63,0,0.039171862,8500.0,16,0,0,0,0.0,0.0
0,0.073777734,78,0,0.319968859,5137.0,14,0,1,0,1.0,2249.0
0,0.634718264,39,0,0.469338621,7060.0,8,0,1,0,3.0,5800.0
0,0.156098066,43,0,0.432548839,6500.0,4,0,1,0,3.0,9916.0
0,0.21002872600000005,61,1,2257.0,4741.0,5,0,1,0,0.0,4741.0
0,0.03812344,54,0,0.056924937,10750.0,11,0,0,0,0.0,1833.0
0,0.120199176,57,0,0.023577236,3689.0,2,0,0,0,0.0,3166.0
0,0.133502741,48,0,0.586268964,11666.0,10,0,7,0,0.0,8400.0
0,0.011883778,47,0,0.7422409259999999,1900.0,21,0,0,0,1.0,5000.0
0,0.299428861,44,0,2386.0,10166.0,11,0,2,0,3.0,10166.0
0,0.349585303,26,0,0.17994707399999998,3400.0,5,0,0,0,0.0,2708.0
0,0.550944906,43,0,0.370037004,9998.0,3,0,1,0,2.0,3100.0
0,0.0,57,0,0.0,2100.0,2,0,0,0,3.0,3166.0
0,0.060352909,68,0,0.474381405,4000.0,12,0,2,0,0.0,5350.0
0,0.020789907,37,0,0.021989005,2000.0,8,0,0,0,0.0,1698.0
0,0.280708705,53,0,0.478360431,4366.0,11,0,2,0,0.0,10166.0
0,0.0,40,0,0.062770803,9000.0,5,0,0,0,3.0,2708.0
0,0.523356915,62,0,0.221117587,8750.0,10,0,1,0,0.0,8166.0
0,0.15461512800000002,40,0,0.077141383,3875.0,1,0,0,0,0.0,3534.0
0,0.085316587,45,0,0.327729233,9040.0,6,0,1,0,0.0,8533.0
0,0.9999999,29,1,0.096021046,3040.0,2,0,0,0,0.0,3166.0
0,0.574178228,39,0,0.17827110699999998,2972.0,5,0,0,0,0.0,2708.0
0,0.024560377,35,0,0.255440599,5605.0,5,0,1,0,0.0,4741.0
0,0.0,67,0,0.036237136,6898.0,6,0,1,0,0.0,8533.0
0,0.855897318,72,0,0.926143181,7500.0,14,0,2,0,0.0,6500.0
0,0.011558693,79,0,4.0,2708.0,5,0,0,0,0.0,2708.0
0,0.074942996,59,0,0.669089441,9905.0,10,0,6,0,1.0,11500.0
0,0.15445241699999998,34,0,0.010854042,3500.0,5,0,0,0,0.0,2708.0
0,0.0,62,0,0.25095480600000003,6283.0,7,0,1,0,0.0,5500.0
1,0.848641278,37,0,0.564402225,16000.0,16,0,7,0,2.0,2500.0
0,0.025191346,68,0,1301.0,4000.0,18,0,1,0,0.0,4000.0
0,0.17328825,48,1,0.5916544460000001,7500.0,14,0,2,0,0.0,6500.0
0,0.063784966,49,0,0.1487,9999.0,9,0,1,0,0.0,16000.0
0,0.122070695,50,1,13938.0,30416.0,21,0,7,0,0.0,30416.0
0,0.202149821,41,0,2711.0,4741.0,5,0,1,0,0.0,4741.0
0,0.062489773,59,2,0.397253843,8520.0,12,0,2,0,0.0,5350.0
0,0.458726973,43,0,1.095666132,3114.0,7,0,2,0,0.0,4000.0
0,0.006045317,78,0,0.002210294,3166.0,5,0,0,0,0.0,2708.0
0,0.167395815,61,0,0.254524719,20166.0,5,0,1,0,1.0,4741.0
0,0.06604344,45,0,0.30015231600000003,11160.0,4,0,1,0,2.0,9916.0
0,0.280964564,78,0,0.437780076,2900.0,16,0,1,0,1.0,8800.0
0,0.076494536,31,0,0.798647469,4583.0,9,0,3,0,2.0,3566.0
0,0.092603836,79,0,0.125133919,14000.0,11,0,1,0,0.0,4500.0
0,0.013349333,47,0,2423.0,3500.0,4,0,3,0,0.0,3500.0
0,0.046136752,66,0,0.007780135,9896.0,4,0,0,0,0.0,6263.0
0,0.613535459,46,0,0.567541459,6210.0,9,0,1,0,3.0,16000.0
0,0.019196,47,0,0.277169188,5750.0,11,0,1,0,0.0,4500.0
0,0.153515415,61,1,1.148366363,5600.0,23,0,2,0,0.0,10026.0
0,0.331339496,45,0,0.843077957,2975.0,13,0,1,0,1.0,8666.0
0,0.206784364,58,1,0.49378882,6117.0,14,0,2,0,0.0,6500.0
0,0.009560177,60,0,0.201963534,6416.0,9,0,1,0,1.0,16000.0
0,0.203169176,76,1,0.081765777,6591.0,5,0,0,0,0.0,2708.0
1,0.916550479,52,3,0.803691598,5200.0,17,0,2,1,0.0,10800.0
1,1.08062805,48,1,0.535996671,7208.0,16,0,2,0,1.0,4050.0
0,0.291931633,69,0,1262.0,16000.0,9,0,1,0,0.0,16000.0
0,0.00117855,34,0,3882.0,5350.0,12,0,2,0,0.0,5350.0
0,0.374594674,58,0,0.306527639,7000.0,9,0,3,0,0.0,3566.0
0,0.283448982,57,0,0.635229182,8333.0,13,0,1,0,1.0,8666.0
0,0.045813118,53,0,0.162325941,7755.0,5,0,1,0,0.0,4741.0
0,0.369347845,41,0,586.0,9916.0,4,0,1,0,0.0,9916.0
1,1.004133058,53,1,0.388345196,4495.0,8,0,1,0,0.0,5800.0
0,0.048224463,61,0,0.275017999,8333.0,14,0,1,0,1.0,2249.0
1,0.022141803,45,1,0.5404292860000001,3400.0,8,0,1,0,2.0,5800.0
0,0.058383695,60,0,96.0,5166.0,3,0,0,0,0.0,5166.0
0,0.470828075,39,0,1.074106749,2266.0,5,0,1,0,0.0,4741.0
0,0.000355926,68,0,792.0,4000.0,18,0,1,0,0.0,4000.0
0,0.157638768,67,0,0.414202264,5477.0,11,0,2,0,1.0,10166.0
0,0.9999999,43,0,0.0,6690.0,0,0,0,0,2.0,4083.0
0,0.9999999,69,2,0.381292396,2800.0,2,1,0,1,0.0,3166.0
0,0.006705750999999999,69,0,0.166483063,7261.0,5,0,2,0,0.0,11883.0
0,0.054526135,49,0,0.543936954,11800.0,12,0,4,0,2.0,10315.0
0,0.044646769,34,0,0.365330322,7083.0,11,0,2,0,2.0,10166.0
0,0.020010481,75,0,469.0,6700.0,7,0,0,0,0.0,6700.0
0,0.049151493,62,0,3086.0,8168.0,17,0,3,0,3.0,8168.0
0,0.003231783,72,0,0.002443901,4500.0,12,0,0,0,0.0,4120.0
1,0.90319163,61,3,1577.0,6700.0,7,1,0,0,0.0,6700.0
0,0.156234591,51,0,0.621344664,4000.0,12,0,1,0,3.0,6204.0
0,0.000762145,78,0,0.193418595,6958.0,15,0,1,0,1.0,10000.0
0,0.9999999,48,0,1684.0,3400.0,1,0,1,1,0.0,3400.0
0,0.077403704,63,0,1692.0,8533.0,6,0,1,0,0.0,8533.0
0,0.000998599,59,0,0.121155123,9037.0,11,0,1,0,1.0,4500.0
0,0.168080338,48,0,0.351945854,6500.0,11,0,2,0,3.0,10166.0
0,0.953092031,40,0,0.289971884,5334.0,3,0,1,0,3.0,3100.0
0,0.026664445,44,0,0.075684767,8323.0,7,0,1,0,2.0,5500.0
0,0.029604043,35,1,0.372340426,5921.0,13,0,1,1,3.0,8666.0
